GameId,PlayId,Yards
2017121006,20171210061262,7
2017121006,20171210061324,3
2017121006,20171210061378,0
2017121006,20171210061479,3
2017121006,20171210061842,-3
2017121006,20171210062107,0
2017121006,20171210062181,8
2017121006,20171210062510,2
2017121006,20171210062531,3
2017121006,20171210062813,7
2017121006,20171210062834,17
2017121006,20171210062855,1
2017121006,20171210062876,13
2017121006,20171210063010,4
2017121006,20171210063181,17
2017121006,20171210063202,3
2017121006,20171210063252,3
2017121006,20171210063273,1
2017121006,20171210063473,22
2017121006,20171210063810,2
2017121006,20171210063831,3
2017121006,20171210063913,4
2017121006,20171210063966,5
2017121006,20171210063987,7
2017121007,20171210070058,2
2017121007,20171210070142,4
2017121007,20171210070163,3
2017121007,20171210070230,5
2017121007,20171210070251,2
2017121007,20171210070383,2
2017121007,20171210070535,3
2017121007,20171210070607,3
2017121007,20171210070686,4
2017121007,20171210070707,1
2017121007,20171210071164,1
2017121007,20171210071259,4
2017121007,20171210071286,8
2017121007,20171210071307,1
2017121007,20171210071354,5
2017121007,20171210071386,1
2017121007,20171210071594,0
2017121007,20171210071685,7
2017121007,20171210071706,2
2017121007,20171210071727,-1
2017121007,20171210071823,3
2017121007,20171210072321,7
2017121007,20171210072342,3
2017121007,20171210072409,4
2017121007,20171210072456,-3
2017121007,20171210072601,4
2017121007,20171210072675,2
2017121007,20171210072762,3
2017121007,20171210072818,1
2017121007,20171210072973,18
2017121007,20171210073141,23
2017121007,20171210073167,4
2017121007,20171210073250,5
2017121007,20171210073271,0
2017121007,20171210073352,9
2017121007,20171210073373,6
2017121007,20171210073542,5
2017121007,20171210073640,16
2017121007,20171210073815,-3
2017121007,20171210073946,11
2017121007,20171210073967,0
2017121007,20171210074122,2
2017121007,20171210074318,-1
2017121008,20171210080052,-2
2017121008,20171210080073,0
2017121008,20171210080146,1
2017121008,20171210080215,5
2017121008,20171210080236,7
2017121008,20171210080451,-4
2017121008,20171210080550,3
2017121008,20171210080673,9
2017121008,20171210080729,4
2017121008,20171210080783,6
2017121008,20171210080821,1
2017121008,20171210080930,-1
2017121008,20171210081048,9
2017121008,20171210081069,1
2017121008,20171210081178,1
2017121008,20171210081223,8
2017121008,20171210081244,6
2017121008,20171210081365,7
2017121008,20171210081420,5
2017121008,20171210081499,2
2017121008,20171210081593,0
2017121008,20171210081650,5
2017121008,20171210082103,2
2017121008,20171210082188,2
2017121008,20171210082389,2
2017121008,20171210082410,0
2017121008,20171210082506,18
2017121008,20171210082589,3
2017121008,20171210082638,-2
2017121008,20171210082803,1
2017121008,20171210082915,4
2017121008,20171210082977,9
2017121008,20171210083022,5
2017121008,20171210083078,2
2017121008,20171210083158,4
2017121008,20171210083179,3
2017121008,20171210083266,33
2017121008,20171210083292,8
2017121008,20171210083313,3
2017121008,20171210083396,4
2017121008,20171210083417,0
2017121008,20171210083568,2
2017121008,20171210083853,0
2017121008,20171210083891,2
2017121009,20171210090073,4
2017121009,20171210090117,3
2017121009,20171210090138,1
2017121009,20171210090188,4
2017121009,20171210090209,0
2017121009,20171210090391,2
2017121009,20171210090549,-1
2017121009,20171210090653,2
2017121009,20171210090698,2
2017121009,20171210090719,5
2017121009,20171210090789,0
2017121009,20171210090867,4
2017121009,20171210090949,2
2017121009,20171210091029,8
2017121009,20171210091050,2
2017121009,20171210091093,2
2017121009,20171210091254,1
2017121009,20171210091345,5
2017121009,20171210091368,3
2017121009,20171210091448,-1
2017121009,20171210091556,4
2017121009,20171210091630,1
2017121009,20171210091691,2
2017121009,20171210091866,2
2017121009,20171210091911,0
2017121009,20171210091981,3
2017121009,20171210092002,7
2017121009,20171210092122,6
2017121009,20171210092230,0
2017121009,20171210092253,0
2017121009,20171210092291,1
2017121009,20171210092442,4
2017121009,20171210092463,1
2017121009,20171210092568,12
2017121009,20171210092767,-1
2017121009,20171210092872,5
2017121009,20171210092893,0
2017121009,20171210092976,3
2017121009,20171210093023,1
2017121009,20171210093069,4
2017121009,20171210093090,3
2017121009,20171210093159,5
2017121009,20171210093180,2
2017121009,20171210093272,-1
2017121009,20171210093340,-1
2017121009,20171210093437,2
2017121009,20171210093458,0
2017121009,20171210093479,5
2017121009,20171210093547,2
2017121009,20171210093585,1
2017121009,20171210093606,-2
2017121010,20171210100084,3
2017121010,20171210100153,6
2017121010,20171210100174,6
2017121010,20171210100195,2
2017121010,20171210100303,1
2017121010,20171210100359,5
2017121010,20171210100404,0
2017121010,20171210100444,1
2017121010,20171210100568,5
2017121010,20171210100600,4
2017121010,20171210100656,1
2017121010,20171210100807,3
2017121010,20171210100932,4
2017121010,20171210100977,8
2017121010,20171210100998,0
2017121010,20171210101065,1
2017121010,20171210101086,-2
2017121010,20171210101221,6
2017121010,20171210101242,-2
2017121010,20171210101287,2
2017121010,20171210101421,3
2017121010,20171210101442,7
2017121010,20171210101463,0
2017121010,20171210101566,10
2017121010,20171210101784,10
2017121010,20171210101920,33
2017121010,20171210101980,2
2017121010,20171210102032,5
2017121010,20171210102163,9
2017121010,20171210102184,2
2017121010,20171210102205,2
2017121010,20171210102352,1
2017121010,20171210102461,3
2017121010,20171210102506,1
2017121010,20171210102573,1
2017121010,20171210102763,2
2017121010,20171210102831,3
2017121010,20171210102958,6
2017121010,20171210102990,3
2017121010,20171210103255,1
2017121010,20171210103276,8
2017121010,20171210103297,2
2017121010,20171210103318,5
2017121010,20171210103339,1
2017121010,20171210103402,4
2017121010,20171210103498,2
2017121010,20171210103519,5
2017121010,20171210103564,5
2017121010,20171210103585,3
2017121010,20171210103666,-2
2017121010,20171210103704,7
2017121010,20171210103725,3
2017121010,20171210103769,8
2017121011,20171210110076,4
2017121011,20171210110174,2
2017121011,20171210110285,7
2017121011,20171210110306,9
2017121011,20171210110356,2
2017121011,20171210110410,0
2017121011,20171210110688,1
2017121011,20171210110836,5
2017121011,20171210111004,6
2017121011,20171210111101,1
2017121011,20171210111176,19
2017121011,20171210111316,2
2017121011,20171210111624,11
2017121011,20171210111735,5
2017121011,20171210111810,1
2017121011,20171210111883,14
2017121011,20171210111926,-1
2017121011,20171210112222,-1
2017121011,20171210112526,17
2017121011,20171210112552,5
2017121011,20171210112626,5
2017121011,20171210112835,1
2017121011,20171210112907,3
2017121011,20171210113097,2
2017121011,20171210113186,9
2017121011,20171210113207,1
2017121011,20171210113306,21
2017121011,20171210113426,4
2017121011,20171210113463,8
2017121011,20171210113520,1
2017121011,20171210113749,10
2017121011,20171210113883,-1
2017121011,20171210113994,2
2017121011,20171210114160,4
2017121011,20171210114181,1
2017121011,20171210114260,-3
2017121011,20171210114349,3
2017121011,20171210114387,-1
2017121011,20171210114466,-1
2017121011,20171210114504,2
2017121011,20171210114542,5
2017121012,20171210120084,6
2017121012,20171210120105,2
2017121012,20171210120197,7
2017121012,20171210120218,-1
2017121012,20171210120320,9
2017121012,20171210120341,2
2017121012,20171210120362,1
2017121012,20171210120468,1
2017121012,20171210120524,6
2017121012,20171210120557,6
2017121012,20171210120602,6
2017121012,20171210120679,1
2017121012,20171210120793,4
2017121012,20171210120814,3
2017121012,20171210120884,1
2017121012,20171210120905,5
2017121012,20171210120926,1
2017121012,20171210121019,7
2017121012,20171210121040,0
2017121012,20171210121106,4
2017121012,20171210121388,5
2017121012,20171210121484,3
2017121012,20171210121638,3
2017121012,20171210121659,0
2017121012,20171210121878,4
2017121012,20171210121945,4
2017121012,20171210122124,6
2017121012,20171210122169,13
2017121012,20171210122190,3
2017121012,20171210122239,-2
2017121012,20171210122260,2
2017121012,20171210122345,5
2017121012,20171210122366,0
2017121012,20171210122456,6
2017121012,20171210122501,5
2017121012,20171210122594,8
2017121012,20171210122719,3
2017121012,20171210122764,-1
2017121012,20171210122851,3
2017121012,20171210122943,-1
2017121012,20171210123069,4
2017121012,20171210123148,15
2017121012,20171210123169,5
2017121012,20171210123284,-9
2017121012,20171210123393,5
2017121012,20171210123520,1
2017121012,20171210123598,10
2017121012,20171210123708,7
2017121012,20171210123729,0
2017121012,20171210123906,3
2017121012,20171210123944,3
2017121012,20171210123982,15
2017121012,20171210124054,3
2017121012,20171210124140,9
2017121013,20171210130058,3
2017121013,20171210130203,3
2017121013,20171210130286,0
2017121013,20171210130331,2
2017121013,20171210130445,9
2017121013,20171210130573,7
2017121013,20171210130666,0
2017121013,20171210130760,10
2017121013,20171210130787,0
2017121013,20171210130924,6
2017121013,20171210131085,1
2017121013,20171210131148,5
2017121013,20171210131169,3
2017121013,20171210131196,9
2017121013,20171210131267,7
2017121013,20171210131288,4
2017121013,20171210131393,2
2017121013,20171210131416,4
2017121013,20171210131702,8
2017121013,20171210131723,4
2017121013,20171210131761,18
2017121013,20171210132148,2
2017121013,20171210132286,2
2017121013,20171210132353,4
2017121013,20171210132452,2
2017121013,20171210132481,1
2017121013,20171210132549,9
2017121013,20171210132600,2
2017121013,20171210132667,17
2017121013,20171210132688,1
2017121013,20171210132763,2
2017121013,20171210132852,21
2017121013,20171210132889,1
2017121013,20171210133460,-1
2017121013,20171210133804,-4
2017121013,20171210133869,5
2017121013,20171210133914,8
2017121013,20171210133935,9
2017121013,20171210134185,11
2017121013,20171210134255,7
2017121013,20171210134510,2
2017121100,20171211000082,26
2017121100,20171211000132,1
2017121100,20171211000153,-3
2017121100,20171211000198,0
2017121100,20171211000267,-1
2017121100,20171211000366,0
2017121100,20171211000435,4
2017121100,20171211000490,2
2017121100,20171211000535,6
2017121100,20171211000556,-4
2017121100,20171211000657,2
2017121100,20171211000874,1
2017121100,20171211000966,11
2017121100,20171211001035,2
2017121100,20171211001123,3
2017121100,20171211001284,2
2017121100,20171211001362,3
2017121100,20171211001497,7
2017121100,20171211001634,5
2017121100,20171211001679,3
2017121100,20171211002065,4
2017121100,20171211002146,-4
2017121100,20171211002255,1
2017121100,20171211002293,8
2017121100,20171211002350,3
2017121100,20171211002371,3
2017121100,20171211002421,31
2017121100,20171211002627,1
2017121100,20171211002713,6
2017121100,20171211002734,-1
2017121100,20171211003256,9
2017121100,20171211003277,4
2017121100,20171211003298,4
2017121100,20171211003484,3
2017121100,20171211003690,1
2017121100,20171211003756,-2
2017121400,20171214000127,2
2017121400,20171214000148,14
2017121400,20171214000169,1
2017121400,20171214000216,3
2017121400,20171214000312,1
2017121400,20171214000433,0
2017121400,20171214000547,8
2017121400,20171214000568,8
2017121400,20171214000613,3
2017121400,20171214000775,7
2017121400,20171214000801,6
2017121400,20171214000897,-1
2017121400,20171214000935,2
2017121400,20171214001030,1
2017121400,20171214001133,9
2017121400,20171214001154,6
2017121400,20171214001261,2
2017121400,20171214001282,3
2017121400,20171214001327,0
2017121400,20171214001449,12
2017121400,20171214001515,-1
2017121400,20171214001669,1
2017121400,20171214001972,11
2017121400,20171214002170,2
2017121400,20171214002277,0
2017121400,20171214002322,2
2017121400,20171214002401,2
2017121400,20171214002485,6
2017121400,20171214002563,12
2017121400,20171214002617,1
2017121400,20171214002671,6
2017121400,20171214002696,8
2017121400,20171214002728,6
2017121400,20171214002955,11
2017121400,20171214002976,2
2017121400,20171214003077,3
2017121400,20171214003144,5
2017121400,20171214003239,7
2017121400,20171214003260,9
2017121400,20171214003281,6
2017121400,20171214003325,3
2017121400,20171214003410,5
2017121400,20171214003431,3
2017121400,20171214003463,2
2017121400,20171214003484,2
2017121400,20171214003529,1
2017121400,20171214003550,5
2017121400,20171214003571,7
2017121400,20171214003592,2
2017121400,20171214003613,0
2017121400,20171214003873,2
2017121400,20171214003911,16
2017121400,20171214003932,6
2017121400,20171214003970,1
2017121400,20171214004008,7
2017121400,20171214004029,-1
2017121400,20171214004067,2
2017121400,20171214004088,-1
2017121400,20171214004126,0
2017121600,20171216000060,2
2017121600,20171216000114,4
2017121600,20171216000159,4
2017121600,20171216000333,0
2017121600,20171216000425,4
2017121600,20171216000509,12
2017121600,20171216000599,1
2017121600,20171216000670,6
2017121600,20171216000715,4
2017121600,20171216000791,3
2017121600,20171216000812,7
2017121600,20171216001018,4
2017121600,20171216001039,2
2017121600,20171216001082,-3
2017121600,20171216001163,2
2017121600,20171216001239,9
2017121600,20171216001405,8
2017121600,20171216001536,4
2017121600,20171216001557,2
2017121600,20171216001625,4
2017121600,20171216001966,12
2017121600,20171216002110,2
2017121600,20171216002181,2
2017121600,20171216002477,2
2017121600,20171216002527,1
2017121600,20171216002595,1
2017121600,20171216002833,16
2017121600,20171216002995,7
2017121600,20171216003040,2
2017121600,20171216003677,1
2017121600,20171216003715,2
2017121601,20171216010075,7
2017121601,20171216010123,10
2017121601,20171216010144,1
2017121601,20171216010265,2
2017121601,20171216010343,5
2017121601,20171216010515,6
2017121601,20171216010536,7
2017121601,20171216010557,7
2017121601,20171216010578,6
2017121601,20171216010748,2
2017121601,20171216010882,5
2017121601,20171216010927,6
2017121601,20171216010948,0
2017121601,20171216011159,3
2017121601,20171216011191,7
2017121601,20171216011338,13
2017121601,20171216011509,-2
2017121601,20171216011530,4
2017121601,20171216011551,2
2017121601,20171216011873,2
2017121601,20171216012128,13
2017121601,20171216012149,1
2017121601,20171216012297,0
2017121601,20171216012505,6
2017121601,20171216012529,1
2017121601,20171216012574,0
2017121601,20171216012619,17
2017121601,20171216012661,2
2017121601,20171216012682,7
2017121601,20171216012833,5
2017121601,20171216012960,2
2017121601,20171216013097,7
2017121601,20171216013123,2
2017121601,20171216013281,15
2017121601,20171216013302,4
2017121601,20171216013397,23
2017121601,20171216013426,0
2017121601,20171216013510,21
2017121601,20171216013531,3
2017121601,20171216013552,2
2017121601,20171216013573,5
2017121601,20171216013626,6
2017121601,20171216013671,0
2017121601,20171216013692,4
2017121601,20171216013870,3
2017121601,20171216013908,-1
2017121601,20171216013946,2
2017121601,20171216014011,7
2017121601,20171216014032,2
2017121601,20171216014053,4
2017121601,20171216014096,3
2017121700,20171217000153,2
2017121700,20171217000174,3
2017121700,20171217000251,12
2017121700,20171217000300,4
2017121700,20171217000392,-2
2017121700,20171217000571,-3
2017121700,20171217000673,4
2017121700,20171217000694,31
2017121700,20171217000748,1
2017121700,20171217000831,12
2017121700,20171217000856,1
2017121700,20171217001171,5
2017121700,20171217001192,4
2017121700,20171217001213,2
2017121700,20171217001234,-3
2017121700,20171217001347,13
2017121700,20171217001448,14
2017121700,20171217001469,7
2017121700,20171217001588,0
2017121700,20171217001694,-5
2017121700,20171217001835,0
2017121700,20171217002305,-3
2017121700,20171217002407,3
2017121700,20171217002735,-1
2017121700,20171217002786,2
2017121700,20171217002888,-1
2017121700,20171217002982,-1
2017121700,20171217003028,5
2017121700,20171217003049,5
2017121700,20171217003166,5
2017121700,20171217003328,12
2017121700,20171217003432,1
2017121700,20171217003453,-2
2017121700,20171217003542,10
2017121700,20171217003597,2
2017121700,20171217003622,0
2017121700,20171217003686,1
2017121700,20171217003790,-3
2017121700,20171217003876,6
2017121700,20171217003897,2
2017121700,20171217003935,-5
2017121701,20171217010075,3
2017121701,20171217010165,3
2017121701,20171217010186,10
2017121701,20171217010231,2
2017121701,20171217010274,1
2017121701,20171217010316,2
2017121701,20171217010382,4
2017121701,20171217010468,2
2017121701,20171217010575,2
2017121701,20171217010641,9
2017121701,20171217010662,0
2017121701,20171217010704,2
2017121701,20171217010890,4
2017121701,20171217010911,9
2017121701,20171217010932,2
2017121701,20171217011045,5
2017121701,20171217011134,-4
2017121701,20171217011407,23
2017121701,20171217011450,20
2017121701,20171217011585,3
2017121701,20171217011608,0
2017121701,20171217011666,1
2017121701,20171217011821,3
2017121701,20171217011915,11
2017121701,20171217012132,5
2017121701,20171217012258,1
2017121701,20171217012365,3
2017121701,20171217012410,4
2017121701,20171217012678,1
2017121701,20171217012699,1
2017121701,20171217012758,8
2017121701,20171217012882,0
2017121701,20171217013118,15
2017121701,20171217013214,5
2017121701,20171217013440,4
2017121701,20171217013704,4
2017121701,20171217013963,2
2017121702,20171217020051,4
2017121702,20171217020072,6
2017121702,20171217020152,3
2017121702,20171217020178,3
2017121702,20171217020247,2
2017121702,20171217020290,1
2017121702,20171217020374,2
2017121702,20171217020395,6
2017121702,20171217020457,0
2017121702,20171217020663,0
2017121702,20171217020725,2
2017121702,20171217020807,2
2017121702,20171217020934,3
2017121702,20171217020996,4
2017121702,20171217021050,1
2017121702,20171217021114,0
2017121702,20171217021135,-3
2017121702,20171217021156,59
2017121702,20171217021230,3
2017121702,20171217021275,12
2017121702,20171217021398,4
2017121702,20171217021491,3
2017121702,20171217021534,4
2017121702,20171217022265,-4
2017121702,20171217022349,-5
2017121702,20171217022466,1
2017121702,20171217022769,3
2017121702,20171217022860,5
2017121702,20171217023116,-1
2017121702,20171217023613,14
2017121702,20171217023634,4
2017121702,20171217023736,6
2017121702,20171217023757,2
2017121702,20171217023819,4
2017121702,20171217023943,16
2017121702,20171217023965,5
2017121702,20171217023986,12
2017121702,20171217024031,5
2017121702,20171217024092,1
2017121703,20171217030077,1
2017121703,20171217030192,0
2017121703,20171217030224,4
2017121703,20171217030435,4
2017121703,20171217030480,3
2017121703,20171217030549,8
2017121703,20171217030595,-1
2017121703,20171217030649,2
2017121703,20171217030670,0
2017121703,20171217030697,1
2017121703,20171217030756,11
2017121703,20171217030777,3
2017121703,20171217030931,2
2017121703,20171217030981,5
2017121703,20171217031151,6
2017121703,20171217031172,2
2017121703,20171217031306,2
2017121703,20171217031367,4
2017121703,20171217031491,4
2017121703,20171217031559,2
2017121703,20171217031668,2
2017121703,20171217031736,7
2017121703,20171217031851,2
2017121703,20171217032417,5
2017121703,20171217032527,0
2017121703,20171217032548,3
2017121703,20171217032618,1
2017121703,20171217032663,3
2017121703,20171217032900,0
2017121703,20171217032921,1
2017121703,20171217033217,0
2017121703,20171217033238,3
2017121703,20171217033302,3
2017121703,20171217033323,3
2017121703,20171217033402,1
2017121703,20171217033434,9
2017121703,20171217033472,2
2017121703,20171217033535,5
2017121703,20171217033645,4
2017121703,20171217033666,13
2017121703,20171217033687,20
2017121703,20171217033730,8
2017121703,20171217033778,5
2017121703,20171217033811,4
2017121703,20171217033832,5
2017121703,20171217033985,8
2017121703,20171217034006,1
2017121703,20171217034027,0
2017121703,20171217034067,4
2017121703,20171217034111,7
2017121703,20171217034173,1
2017121703,20171217034194,11
2017121703,20171217034215,7
2017121703,20171217034236,2
2017121703,20171217034274,3
2017121704,20171217040094,3
2017121704,20171217040136,6
2017121704,20171217040160,1
2017121704,20171217040207,4
2017121704,20171217040228,1
2017121704,20171217040302,-2
2017121704,20171217040370,2
2017121704,20171217040554,4
2017121704,20171217040659,2
2017121704,20171217040680,4
2017121704,20171217040701,3
2017121704,20171217040722,0
2017121704,20171217040766,-3
2017121704,20171217041164,1
2017121704,20171217041268,4
2017121704,20171217041337,6
2017121704,20171217041415,1
2017121704,20171217041498,2
2017121704,20171217041587,4
2017121704,20171217041608,7
2017121704,20171217041629,0
2017121704,20171217041650,7
2017121704,20171217041754,3
2017121704,20171217041814,4
2017121704,20171217041892,0
2017121704,20171217041945,1
2017121704,20171217042107,-1
2017121704,20171217042128,12
2017121704,20171217042149,14
2017121704,20171217042170,0
2017121704,20171217042239,0
2017121704,20171217042366,0
2017121704,20171217042605,2
2017121704,20171217042667,3
2017121704,20171217042688,5
2017121704,20171217042762,9
2017121704,20171217042786,0
2017121704,20171217042807,6
2017121704,20171217042918,4
2017121704,20171217043023,9
2017121704,20171217043047,1
2017121704,20171217043099,2
2017121704,20171217043120,1
2017121704,20171217043187,4
2017121704,20171217043260,2
2017121704,20171217043310,4
2017121704,20171217043331,2
2017121704,20171217043393,8
2017121704,20171217043414,3
2017121704,20171217043470,-2
2017121705,20171217050082,4
2017121705,20171217050136,0
2017121705,20171217050256,4
2017121705,20171217050279,-2
2017121705,20171217050375,6
2017121705,20171217050443,2
2017121705,20171217050500,1
2017121705,20171217050522,2
2017121705,20171217050571,3
2017121705,20171217050678,6
2017121705,20171217050781,1
2017121705,20171217050890,10
2017121705,20171217050942,6
2017121705,20171217050991,1
2017121705,20171217051086,7
2017121705,20171217051107,6
2017121705,20171217051128,2
2017121705,20171217051149,11
2017121705,20171217051170,3
2017121705,20171217051191,-1
2017121705,20171217051212,2
2017121705,20171217051291,12
2017121705,20171217051316,3
2017121705,20171217051398,3
2017121705,20171217051447,4
2017121705,20171217051564,1
2017121705,20171217051701,5
2017121705,20171217051767,1
2017121705,20171217052256,15
2017121705,20171217052282,1
2017121705,20171217052416,1
2017121705,20171217052500,4
2017121705,20171217052523,2
2017121705,20171217052584,1
2017121705,20171217052636,0
2017121705,20171217052746,0
2017121705,20171217052767,1
2017121705,20171217052858,11
2017121705,20171217053047,3
2017121705,20171217053072,3
2017121705,20171217053133,1
2017121705,20171217053213,1
2017121705,20171217053422,1
2017121705,20171217053554,3
2017121705,20171217053627,6
2017121705,20171217053676,5
2017121705,20171217053712,-2
2017121705,20171217053863,10
2017121705,20171217054003,11
2017121705,20171217054030,2
2017121705,20171217054120,2
2017121705,20171217054465,5
2017121705,20171217054503,50
2017121706,20171217060268,1
2017121706,20171217060324,1
2017121706,20171217060426,2
2017121706,20171217060447,1
2017121706,20171217060543,5
2017121706,20171217060599,4
2017121706,20171217060653,2
2017121706,20171217060730,5
2017121706,20171217060797,1
2017121706,20171217060864,2
2017121706,20171217060909,6
2017121706,20171217061005,18
2017121706,20171217061026,3
2017121706,20171217061273,-3
2017121706,20171217061294,7
2017121706,20171217061356,14
2017121706,20171217061381,2
2017121706,20171217061493,10
2017121706,20171217061577,1
2017121706,20171217061598,7
2017121706,20171217061646,0
2017121706,20171217061667,0
2017121706,20171217061765,2
2017121706,20171217062004,5
2017121706,20171217062207,17
2017121706,20171217062561,2
2017121706,20171217062711,3
2017121706,20171217062795,2
2017121706,20171217062900,22
2017121706,20171217063052,0
2017121706,20171217063174,4
2017121706,20171217063223,1
2017121706,20171217063306,3
2017121706,20171217063425,-4
2017121706,20171217063511,9
2017121706,20171217063535,11
2017121706,20171217063556,-9
2017121706,20171217063660,2
2017121706,20171217063760,1
2017121706,20171217063805,3
2017121706,20171217063826,6
2017121706,20171217063930,-4
2017121706,20171217064137,4
2017121706,20171217064269,0
2017121706,20171217064377,5
2017121706,20171217064471,5
2017121706,20171217064509,2
2017121706,20171217064547,2
2017121707,20171217070078,3
2017121707,20171217070150,1
2017121707,20171217070300,12
2017121707,20171217070321,1
2017121707,20171217070366,5
2017121707,20171217070387,3
2017121707,20171217070480,1
2017121707,20171217070546,5
2017121707,20171217070689,2
2017121707,20171217070778,3
2017121707,20171217070801,0
2017121707,20171217070912,1
2017121707,20171217071136,4
2017121707,20171217071203,5
2017121707,20171217071224,4
2017121707,20171217071245,0
2017121707,20171217071353,2
2017121707,20171217071376,5
2017121707,20171217071599,-1
2017121707,20171217071606,7
2017121707,20171217071647,6
2017121707,20171217071692,3
2017121707,20171217071848,4
2017121707,20171217072195,6
2017121707,20171217072216,0
2017121707,20171217072328,1
2017121707,20171217072487,4
2017121707,20171217072537,4
2017121707,20171217072638,4
2017121707,20171217072707,2
2017121707,20171217072808,1
2017121707,20171217072954,6
2017121707,20171217072975,-14
2017121707,20171217073093,6
2017121707,20171217073114,14
2017121707,20171217073161,5
2017121707,20171217073241,7
2017121707,20171217073262,0
2017121707,20171217073353,6
2017121707,20171217073374,0
2017121707,20171217073450,-4
2017121707,20171217073537,4
2017121707,20171217073586,4
2017121707,20171217073650,5
2017121707,20171217073785,5
2017121707,20171217073911,2
2017121707,20171217073979,0
2017121708,20171217080095,4
2017121708,20171217080156,14
2017121708,20171217080283,-2
2017121708,20171217080439,15
2017121708,20171217080460,4
2017121708,20171217080807,1
2017121708,20171217080867,11
2017121708,20171217080888,4
2017121708,20171217080979,2
2017121708,20171217081048,9
2017121708,20171217081074,14
2017121708,20171217081117,4
2017121708,20171217081203,1
2017121708,20171217081224,8
2017121708,20171217081245,0
2017121708,20171217081297,0
2017121708,20171217081439,10
2017121708,20171217081465,3
2017121708,20171217081515,1
2017121708,20171217081664,5
2017121708,20171217081685,4
2017121708,20171217081730,3
2017121708,20171217081751,4
2017121708,20171217082043,2
2017121708,20171217082101,57
2017121708,20171217082263,3
2017121708,20171217082284,2
2017121708,20171217082305,4
2017121708,20171217082523,1
2017121708,20171217082573,18
2017121708,20171217082628,-2
2017121708,20171217082730,0
2017121708,20171217082817,0
2017121708,20171217082857,13
2017121708,20171217083144,2
2017121708,20171217083165,14
2017121708,20171217083203,6
2017121708,20171217083224,-2
2017121708,20171217083531,1
2017121708,20171217083556,5
2017121708,20171217083577,0
2017121708,20171217083704,8
2017121708,20171217083725,1
2017121708,20171217083746,0
2017121708,20171217083814,3
2017121708,20171217083835,2
2017121708,20171217083991,5
2017121708,20171217084034,5
2017121708,20171217084141,-4
2017121708,20171217084162,4
2017121708,20171217084206,3
2017121708,20171217084274,5
2017121708,20171217084299,3
2017121708,20171217084320,2
2017121709,20171217090082,5
2017121709,20171217090135,7
2017121709,20171217090244,5
2017121709,20171217090322,6
2017121709,20171217090343,1
2017121709,20171217090456,1
2017121709,20171217090666,9
2017121709,20171217090780,1
2017121709,20171217090949,2
2017121709,20171217091177,0
2017121709,20171217091304,10
2017121709,20171217091327,1
2017121709,20171217091348,6
2017121709,20171217091426,10
2017121709,20171217091557,4
2017121709,20171217091616,2
2017121709,20171217091637,3
2017121709,20171217091827,5
2017121709,20171217091872,6
2017121709,20171217091917,6
2017121709,20171217091938,3
2017121709,20171217092035,2
2017121709,20171217092196,0
2017121709,20171217092262,-3
2017121709,20171217092337,8
2017121709,20171217092415,4
2017121709,20171217092462,2
2017121709,20171217092494,3
2017121709,20171217092595,1
2017121709,20171217092683,8
2017121709,20171217092723,5
2017121709,20171217092746,1
2017121709,20171217092843,6
2017121709,20171217092934,2
2017121709,20171217092981,3
2017121709,20171217093045,3
2017121709,20171217093090,12
2017121709,20171217093111,7
2017121709,20171217093323,1
2017121709,20171217093561,8
2017121710,20171217100058,2
2017121710,20171217100129,10
2017121710,20171217100155,8
2017121710,20171217100234,3
2017121710,20171217100415,1
2017121710,20171217100489,5
2017121710,20171217100587,6
2017121710,20171217100668,9
2017121710,20171217100689,3
2017121710,20171217100710,4
2017121710,20171217100755,3
2017121710,20171217100804,8
2017121710,20171217100892,0
2017121710,20171217101022,-3
2017121710,20171217101137,1
2017121710,20171217101234,-2
2017121710,20171217101312,0
2017121710,20171217101456,6
2017121710,20171217101481,-4
2017121710,20171217101558,9
2017121710,20171217101579,3
2017121710,20171217101640,3
2017121710,20171217101661,3
2017121710,20171217101711,-1
2017121710,20171217101820,0
2017121710,20171217102177,1
2017121710,20171217102240,7
2017121710,20171217102261,5
2017121710,20171217102364,11
2017121710,20171217102410,-3
2017121710,20171217102467,1
2017121710,20171217102517,0
2017121710,20171217102686,7
2017121710,20171217102735,0
2017121710,20171217102846,1
2017121710,20171217102871,10
2017121710,20171217102944,2
2017121710,20171217102969,4
2017121710,20171217103113,3
2017121710,20171217103134,-4
2017121710,20171217103275,1
2017121710,20171217103441,3
2017121710,20171217103462,2
2017121710,20171217103761,2
2017121710,20171217103946,3
2017121710,20171217104019,1
2017121710,20171217104089,0
2017121710,20171217104333,3
2017121711,20171217110051,5
2017121711,20171217110097,5
2017121711,20171217110153,16
2017121711,20171217110202,0
2017121711,20171217110279,8
2017121711,20171217110302,-3
2017121711,20171217110364,6
2017121711,20171217110430,7
2017121711,20171217110451,12
2017121711,20171217110626,-2
2017121711,20171217110718,0
2017121711,20171217110816,3
2017121711,20171217110932,1
2017121711,20171217111160,5
2017121711,20171217111226,-4
2017121711,20171217111319,0
2017121711,20171217111466,3
2017121711,20171217111511,0
2017121711,20171217111602,9
2017121711,20171217111629,0
2017121711,20171217111721,9
2017121711,20171217111766,1
2017121711,20171217112060,11
2017121711,20171217112081,-2
2017121711,20171217112173,2
2017121711,20171217112194,2
2017121711,20171217112337,1
2017121711,20171217112455,1
2017121711,20171217112702,6
